SKU Vendido;Produtos;Qtd Vendida;Preco Unitario;Faturamento;Loja;Data da Venda;Codigo Cliente
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;05/09/2020;478
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;05/09/2020;312
HL1001;Smart TV 50' 4K;5;3700;18500;Curitiba;05/10/2020;619
HL1001;Smart TV 50' 4K;3;3700;11100;Nova Iguaçu;05/10/2020;159
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;05/10/2020;293
HL1001;Smart TV 50' 4K;1;3700;3700;Rio de Janeiro;05/10/2020;134
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;05/10/2020;652
HL1001;Smart TV 50' 4K;3;3700;11100;Guarulhos;05/10/2020;207
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;05/11/2020;388
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;05/11/2020;190
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;05/11/2020;56
HL1001;Smart TV 50' 4K;1;3700;3700;Porto Alegre;05/12/2020;44
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;05/12/2020;197
HL1001;Smart TV 50' 4K;3;3700;11100;Curitiba;05/12/2020;104
HL1001;Smart TV 50' 4K;3;3700;11100;Porto Alegre;05/12/2020;437
HL1001;Smart TV 50' 4K;4;3700;14800;Curitiba;5/13/2020;209
HL1001;Smart TV 50' 4K;3;3700;11100;Niterói;5/13/2020;608
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;5/13/2020;156
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;5/14/2020;312
HL1001;Smart TV 50' 4K;5;3700;18500;Guarulhos;5/14/2020;430
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;5/14/2020;409
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;5/14/2020;736
HL1001;Smart TV 50' 4K;4;3700;14800;Belo Horizonte;5/15/2020;64
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;5/16/2020;748
HL1001;Smart TV 50' 4K;5;3700;18500;Curitiba;5/16/2020;693
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;5/16/2020;672
HL1001;Smart TV 50' 4K;4;3700;14800;Rio de Janeiro;5/17/2020;357
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;5/17/2020;82
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;5/17/2020;252
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;5/18/2020;341
HL1001;Smart TV 50' 4K;5;3700;18500;Goiânia;5/18/2020;674
HL1001;Smart TV 50' 4K;2;3700;7400;Curitiba;5/18/2020;96
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;5/18/2020;248
HL1001;Smart TV 50' 4K;1;3700;3700;Porto Alegre;5/19/2020;758
HL1001;Smart TV 50' 4K;4;3700;14800;Curitiba;5/19/2020;737
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;5/19/2020;536
HL1001;Smart TV 50' 4K;4;3700;14800;Salvador;5/19/2020;814
HL1001;Smart TV 50' 4K;3;3700;11100;Nova Iguaçu;5/20/2020;739
HL1001;Smart TV 50' 4K;2;3700;7400;Curitiba;5/20/2020;93
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;5/20/2020;542
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;5/20/2020;147
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;5/22/2020;27
HL1001;Smart TV 50' 4K;5;3700;18500;Porto Alegre;5/22/2020;570
HL1001;Smart TV 50' 4K;1;3700;3700;Curitiba;5/22/2020;212
HL1001;Smart TV 50' 4K;4;3700;14800;Curitiba;5/22/2020;396
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;5/22/2020;728
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;5/22/2020;539
HL1001;Smart TV 50' 4K;5;3700;18500;Curitiba;5/23/2020;601
HL1001;Smart TV 50' 4K;2;3700;7400;Recife;5/23/2020;234
HL1001;Smart TV 50' 4K;3;3700;11100;Goiânia;5/23/2020;481
HL1001;Smart TV 50' 4K;3;3700;11100;Belo Horizonte;5/24/2020;546
HL1001;Smart TV 50' 4K;5;3700;18500;Niterói;5/24/2020;617
HL1001;Smart TV 50' 4K;1;3700;3700;Salvador;5/25/2020;297
HL1001;Smart TV 50' 4K;3;3700;11100;Fortaleza;5/25/2020;159
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;5/25/2020;202
HL1001;Smart TV 50' 4K;2;3700;7400;Belo Horizonte;5/25/2020;77
HL1001;Smart TV 50' 4K;1;3700;3700;Campinas;5/26/2020;238
HL1001;Smart TV 50' 4K;1;3700;3700;Nova Iguaçu;5/26/2020;688
HL1001;Smart TV 50' 4K;1;3700;3700;Guarulhos;5/26/2020;668
HL1001;Smart TV 50' 4K;3;3700;11100;Guarulhos;5/26/2020;216
HL1001;Smart TV 50' 4K;4;3700;14800;Recife;5/27/2020;206
HL1001;Smart TV 50' 4K;2;3700;7400;Goiânia;5/27/2020;573
HL1001;Smart TV 50' 4K;4;3700;14800;Belo Horizonte;5/27/2020;183
HL1001;Smart TV 50' 4K;5;3700;18500;Porto Alegre;5/27/2020;582
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;5/28/2020;301
HL1001;Smart TV 50' 4K;3;3700;11100;Fortaleza;5/28/2020;710
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;5/28/2020;140
HL1001;Smart TV 50' 4K;3;3700;11100;Rio de Janeiro;5/29/2020;686
HL1001;Smart TV 50' 4K;3;3700;11100;Guarulhos;5/30/2020;300
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;5/31/2020;406
HL1001;Smart TV 50' 4K;2;3700;7400;Rio de Janeiro;5/31/2020;715
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;06/01/2020;406
HL1001;Smart TV 50' 4K;2;3700;7400;Rio de Janeiro;06/02/2020;448
HL1001;Smart TV 50' 4K;5;3700;18500;Curitiba;06/03/2020;314
HL1001;Smart TV 50' 4K;1;3700;3700;Rio de Janeiro;06/03/2020;437
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;06/04/2020;177
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;06/04/2020;737
HL1001;Smart TV 50' 4K;1;3700;3700;Belo Horizonte;06/05/2020;79
HL1001;Smart TV 50' 4K;4;3700;14800;Recife;06/05/2020;192
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;06/06/2020;331
HL1001;Smart TV 50' 4K;4;3700;14800;Salvador;06/06/2020;263
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;06/09/2020;268
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;06/09/2020;476
HL1001;Smart TV 50' 4K;4;3700;14800;Recife;06/10/2020;285
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;06/10/2020;484
HL1001;Smart TV 50' 4K;1;3700;3700;Recife;06/11/2020;636
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;06/11/2020;737
HL1001;Smart TV 50' 4K;1;3700;3700;Campinas;06/11/2020;728
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;06/11/2020;793
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;06/12/2020;415
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;06/12/2020;711
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;6/13/2020;293
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;6/13/2020;545
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;6/13/2020;371
HL1001;Smart TV 50' 4K;3;3700;11100;Campinas;6/14/2020;334
HL1001;Smart TV 50' 4K;2;3700;7400;Nova Iguaçu;6/14/2020;672
HL1001;Smart TV 50' 4K;5;3700;18500;Belo Horizonte;6/15/2020;797
HL1001;Smart TV 50' 4K;5;3700;18500;Belo Horizonte;6/16/2020;320
HL1001;Smart TV 50' 4K;5;3700;18500;Curitiba;6/16/2020;202
HL1001;Smart TV 50' 4K;1;3700;3700;Campinas;6/17/2020;737
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;6/17/2020;21
HL1001;Smart TV 50' 4K;4;3700;14800;Goiânia;6/19/2020;312
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;6/21/2020;320
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;6/21/2020;114
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;6/22/2020;226
HL1001;Smart TV 50' 4K;1;3700;3700;Guarulhos;6/22/2020;718
HL1001;Smart TV 50' 4K;4;3700;14800;Rio de Janeiro;6/23/2020;804
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;6/23/2020;616
HL1001;Smart TV 50' 4K;5;3700;18500;Belo Horizonte;6/23/2020;111
HL1001;Smart TV 50' 4K;3;3700;11100;Belo Horizonte;6/23/2020;448
HL1001;Smart TV 50' 4K;1;3700;3700;Salvador;6/23/2020;91
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;6/24/2020;737
HL1001;Smart TV 50' 4K;1;3700;3700;Salvador;6/25/2020;613
HL1001;Smart TV 50' 4K;5;3700;18500;Guarulhos;6/26/2020;261
HL1001;Smart TV 50' 4K;5;3700;18500;Guarulhos;6/26/2020;557
HL1001;Smart TV 50' 4K;4;3700;14800;Salvador;6/27/2020;220
HL1001;Smart TV 50' 4K;3;3700;11100;Porto Alegre;6/28/2020;175
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;6/28/2020;100
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;6/29/2020;608
HL1001;Smart TV 50' 4K;4;3700;14800;Rio de Janeiro;07/01/2020;540
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;07/02/2020;540
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;07/03/2020;633
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;07/03/2020;462
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;07/03/2020;240
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;07/03/2020;312
HL1001;Smart TV 50' 4K;1;3700;3700;Belo Horizonte;07/03/2020;685
HL1001;Smart TV 50' 4K;5;3700;18500;Fortaleza;07/04/2020;32
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;07/04/2020;268
HL1001;Smart TV 50' 4K;4;3700;14800;Belo Horizonte;07/04/2020;262
HL1001;Smart TV 50' 4K;4;3700;14800;Belo Horizonte;07/04/2020;496
HL1001;Smart TV 50' 4K;1;3700;3700;Campinas;07/04/2020;376
HL1001;Smart TV 50' 4K;3;3700;11100;Porto Alegre;07/05/2020;113
HL1001;Smart TV 50' 4K;5;3700;18500;Guarulhos;07/05/2020;377
HL1001;Smart TV 50' 4K;2;3700;7400;Curitiba;07/05/2020;111
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;07/05/2020;45
HL1001;Smart TV 50' 4K;2;3700;7400;Belo Horizonte;07/06/2020;57
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;07/06/2020;235
HL1001;Smart TV 50' 4K;5;3700;18500;Goiânia;07/07/2020;822
HL1001;Smart TV 50' 4K;5;3700;18500;Fortaleza;07/07/2020;762
HL1001;Smart TV 50' 4K;4;3700;14800;Recife;07/07/2020;508
HL1001;Smart TV 50' 4K;4;3700;14800;Salvador;07/07/2020;450
HL1001;Smart TV 50' 4K;1;3700;3700;Rio de Janeiro;07/08/2020;683
HL1001;Smart TV 50' 4K;4;3700;14800;Nova Iguaçu;07/08/2020;53
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;07/08/2020;405
HL1001;Smart TV 50' 4K;3;3700;11100;Porto Alegre;07/08/2020;312
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;07/08/2020;748
HL1001;Smart TV 50' 4K;2;3700;7400;Rio de Janeiro;07/09/2020;143
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;07/09/2020;698
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;07/09/2020;818
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;07/09/2020;725
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;07/09/2020;437
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;07/09/2020;183
HL1001;Smart TV 50' 4K;3;3700;11100;Rio de Janeiro;07/10/2020;106
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;07/10/2020;711
HL1001;Smart TV 50' 4K;1;3700;3700;Salvador;07/10/2020;633
HL1001;Smart TV 50' 4K;2;3700;7400;Belo Horizonte;07/10/2020;652
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;07/11/2020;583
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;07/12/2020;799
HL1001;Smart TV 50' 4K;4;3700;14800;Porto Alegre;07/12/2020;53
HL1001;Smart TV 50' 4K;2;3700;7400;Rio de Janeiro;07/12/2020;777
HL1001;Smart TV 50' 4K;4;3700;14800;Rio de Janeiro;7/13/2020;686
HL1001;Smart TV 50' 4K;3;3700;11100;Goiânia;7/13/2020;694
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;7/14/2020;428
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;7/14/2020;165
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;7/14/2020;116
HL1001;Smart TV 50' 4K;4;3700;14800;Belo Horizonte;7/14/2020;148
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;7/15/2020;581
HL1001;Smart TV 50' 4K;4;3700;14800;Porto Alegre;7/15/2020;481
HL1001;Smart TV 50' 4K;1;3700;3700;Porto Alegre;7/15/2020;797
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;7/16/2020;344
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;7/17/2020;248
HL1001;Smart TV 50' 4K;5;3700;18500;Nova Iguaçu;7/17/2020;609
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;7/17/2020;657
HL1001;Smart TV 50' 4K;5;3700;18500;Campinas;7/17/2020;595
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;7/17/2020;360
HL1001;Smart TV 50' 4K;4;3700;14800;Guarulhos;7/19/2020;617
HL1001;Smart TV 50' 4K;4;3700;14800;Salvador;7/19/2020;16
HL1001;Smart TV 50' 4K;2;3700;7400;Campinas;7/19/2020;719
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;7/20/2020;419
HL1001;Smart TV 50' 4K;4;3700;14800;Recife;7/21/2020;69
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;7/21/2020;226
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;7/21/2020;773
HL1001;Smart TV 50' 4K;1;3700;3700;Rio de Janeiro;7/21/2020;106
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;7/21/2020;508
HL1001;Smart TV 50' 4K;4;3700;14800;Porto Alegre;7/22/2020;484
HL1001;Smart TV 50' 4K;3;3700;11100;Belo Horizonte;7/22/2020;633
HL1001;Smart TV 50' 4K;4;3700;14800;Rio de Janeiro;7/22/2020;183
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;7/22/2020;14
HL1001;Smart TV 50' 4K;2;3700;7400;Goiânia;7/22/2020;756
HL1001;Smart TV 50' 4K;1;3700;3700;Curitiba;7/23/2020;107
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;7/23/2020;292
HL1001;Smart TV 50' 4K;2;3700;7400;Curitiba;7/23/2020;72
HL1001;Smart TV 50' 4K;1;3700;3700;Niterói;7/24/2020;91
HL1001;Smart TV 50' 4K;2;3700;7400;Recife;7/24/2020;625
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;7/24/2020;58
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;7/25/2020;476
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;7/25/2020;204
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;7/25/2020;18
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;7/25/2020;354
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;7/26/2020;604
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;7/26/2020;53
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;7/27/2020;437
HL1001;Smart TV 50' 4K;5;3700;18500;Porto Alegre;7/27/2020;646
HL1001;Smart TV 50' 4K;1;3700;3700;Porto Alegre;7/27/2020;633
HL1001;Smart TV 50' 4K;1;3700;3700;Belo Horizonte;7/27/2020;18
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;7/28/2020;611
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;7/28/2020;494
HL1001;Smart TV 50' 4K;1;3700;3700;Nova Iguaçu;7/29/2020;197
HL1001;Smart TV 50' 4K;1;3700;3700;Guarulhos;7/29/2020;484
HL1001;Smart TV 50' 4K;3;3700;11100;Guarulhos;7/29/2020;7
HL1001;Smart TV 50' 4K;4;3700;14800;Porto Alegre;7/29/2020;657
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;7/29/2020;817
HL1001;Smart TV 50' 4K;5;3700;18500;Curitiba;7/29/2020;425
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;7/29/2020;297
HL1001;Smart TV 50' 4K;5;3700;18500;Fortaleza;7/30/2020;542
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;7/30/2020;82
HL1001;Smart TV 50' 4K;5;3700;18500;Fortaleza;7/30/2020;547
HL1001;Smart TV 50' 4K;3;3700;11100;Curitiba;7/31/2020;117
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;08/01/2020;515
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;08/02/2020;69
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;08/02/2020;218
HL1001;Smart TV 50' 4K;3;3700;11100;Curitiba;08/03/2020;550
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;08/04/2020;27
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;08/04/2020;415
HL1001;Smart TV 50' 4K;3;3700;11100;Rio de Janeiro;08/04/2020;379
HL1001;Smart TV 50' 4K;3;3700;11100;Belo Horizonte;08/04/2020;80
HL1001;Smart TV 50' 4K;2;3700;7400;Nova Iguaçu;08/06/2020;14
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;08/06/2020;559
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;08/06/2020;557
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;08/06/2020;446
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;08/06/2020;771
HL1001;Smart TV 50' 4K;1;3700;3700;Rio de Janeiro;08/07/2020;429
HL1001;Smart TV 50' 4K;5;3700;18500;Goiânia;08/07/2020;134
HL1001;Smart TV 50' 4K;4;3700;14800;Recife;08/07/2020;21
HL1001;Smart TV 50' 4K;4;3700;14800;Belo Horizonte;08/07/2020;427
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;08/08/2020;524
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;08/08/2020;740
HL1001;Smart TV 50' 4K;2;3700;7400;Belo Horizonte;08/09/2020;44
HL1001;Smart TV 50' 4K;5;3700;18500;Goiânia;08/09/2020;65
HL1001;Smart TV 50' 4K;5;3700;18500;Belo Horizonte;08/10/2020;773
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;08/10/2020;411
HL1001;Smart TV 50' 4K;5;3700;18500;Fortaleza;08/10/2020;608
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;08/11/2020;202
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;08/12/2020;44
HL1001;Smart TV 50' 4K;2;3700;7400;Rio de Janeiro;08/12/2020;452
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;8/13/2020;235
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;8/14/2020;792
HL1001;Smart TV 50' 4K;3;3700;11100;Fortaleza;8/14/2020;571
HL1001;Smart TV 50' 4K;4;3700;14800;Salvador;8/14/2020;27
HL1001;Smart TV 50' 4K;3;3700;11100;Nova Iguaçu;8/15/2020;105
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;8/15/2020;519
HL1001;Smart TV 50' 4K;5;3700;18500;Curitiba;8/16/2020;196
HL1001;Smart TV 50' 4K;4;3700;14800;Porto Alegre;8/17/2020;466
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;8/17/2020;595
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;8/17/2020;802
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;8/17/2020;381
HL1001;Smart TV 50' 4K;2;3700;7400;Belo Horizonte;8/18/2020;426
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;8/18/2020;271
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;8/18/2020;595
HL1001;Smart TV 50' 4K;2;3700;7400;Nova Iguaçu;8/19/2020;741
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;8/19/2020;275
HL1001;Smart TV 50' 4K;3;3700;11100;Guarulhos;8/20/2020;87
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;8/21/2020;718
HL1001;Smart TV 50' 4K;4;3700;14800;Porto Alegre;8/21/2020;383
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;8/21/2020;594
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;8/22/2020;612
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;8/23/2020;782
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;8/23/2020;557
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;8/23/2020;362
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;8/23/2020;601
HL1001;Smart TV 50' 4K;3;3700;11100;Rio de Janeiro;8/24/2020;718
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;8/24/2020;163
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;8/26/2020;91
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;8/26/2020;590
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;8/26/2020;788
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;8/26/2020;280
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;8/27/2020;443
HL1001;Smart TV 50' 4K;1;3700;3700;Goiânia;8/27/2020;148
HL1001;Smart TV 50' 4K;3;3700;11100;Belo Horizonte;8/28/2020;541
HL1001;Smart TV 50' 4K;4;3700;14800;Curitiba;8/28/2020;765
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;8/28/2020;196
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;8/28/2020;377
HL1001;Smart TV 50' 4K;2;3700;7400;Niterói;8/29/2020;57
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;8/29/2020;264
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;8/29/2020;359
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;8/30/2020;800
HL1001;Smart TV 50' 4K;3;3700;11100;Goiânia;8/30/2020;753
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;8/31/2020;772
HL1001;Smart TV 50' 4K;2;3700;7400;Salvador;8/31/2020;299
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;09/01/2020;250
HL1001;Smart TV 50' 4K;1;3700;3700;Rio de Janeiro;09/01/2020;653
HL1001;Smart TV 50' 4K;2;3700;7400;Guarulhos;09/01/2020;44
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;09/01/2020;345
HL1001;Smart TV 50' 4K;3;3700;11100;Curitiba;09/01/2020;269
HL1001;Smart TV 50' 4K;1;3700;3700;Porto Alegre;09/02/2020;583
HL1001;Smart TV 50' 4K;3;3700;11100;Fortaleza;09/02/2020;459
HL1001;Smart TV 50' 4K;1;3700;3700;Fortaleza;09/02/2020;555
HL1001;Smart TV 50' 4K;5;3700;18500;Guarulhos;09/02/2020;227
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;09/03/2020;156
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;09/04/2020;346
HL1001;Smart TV 50' 4K;2;3700;7400;São Paulo;09/04/2020;537
HL1001;Smart TV 50' 4K;2;3700;7400;Goiânia;09/04/2020;232
HL1001;Smart TV 50' 4K;2;3700;7400;Belo Horizonte;09/04/2020;145
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;09/04/2020;609
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;09/06/2020;616
HL1001;Smart TV 50' 4K;3;3700;11100;Rio de Janeiro;09/06/2020;458
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;09/06/2020;725
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;09/06/2020;492
HL1001;Smart TV 50' 4K;3;3700;11100;Salvador;09/07/2020;326
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;09/07/2020;748
HL1001;Smart TV 50' 4K;2;3700;7400;Recife;09/07/2020;525
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;09/07/2020;699
HL1001;Smart TV 50' 4K;3;3700;11100;Curitiba;09/07/2020;446
HL1001;Smart TV 50' 4K;4;3700;14800;Rio de Janeiro;09/08/2020;301
HL1001;Smart TV 50' 4K;3;3700;11100;Curitiba;09/08/2020;519
HL1001;Smart TV 50' 4K;5;3700;18500;Guarulhos;09/08/2020;752
HL1001;Smart TV 50' 4K;5;3700;18500;São Paulo;09/09/2020;277
HL1001;Smart TV 50' 4K;4;3700;14800;Salvador;09/09/2020;224
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;09/09/2020;660
HL1001;Smart TV 50' 4K;5;3700;18500;Recife;09/10/2020;196
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;09/10/2020;725
HL1001;Smart TV 50' 4K;4;3700;14800;Fortaleza;09/12/2020;130
HL1001;Smart TV 50' 4K;5;3700;18500;Porto Alegre;09/12/2020;476
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;09/12/2020;181
HL1001;Smart TV 50' 4K;5;3700;18500;Belo Horizonte;09/12/2020;377
HL1001;Smart TV 50' 4K;4;3700;14800;São Paulo;09/12/2020;474
HL1001;Smart TV 50' 4K;5;3700;18500;Guarulhos;09/12/2020;608
HL1001;Smart TV 50' 4K;4;3700;14800;Nova Iguaçu;09/12/2020;28
HL1001;Smart TV 50' 4K;3;3700;11100;Curitiba;9/13/2020;518
HL1001;Smart TV 50' 4K;2;3700;7400;Recife;9/13/2020;216
HL1001;Smart TV 50' 4K;5;3700;18500;Rio de Janeiro;9/13/2020;655
HL1001;Smart TV 50' 4K;1;3700;3700;Rio de Janeiro;9/13/2020;570
HL1001;Smart TV 50' 4K;2;3700;7400;Goiânia;9/14/2020;8
HL1001;Smart TV 50' 4K;2;3700;7400;Rio de Janeiro;9/14/2020;96
HL1001;Smart TV 50' 4K;5;3700;18500;Nova Iguaçu;9/15/2020;54
HL1001;Smart TV 50' 4K;3;3700;11100;Guarulhos;9/16/2020;298
HL1001;Smart TV 50' 4K;3;3700;11100;Recife;9/16/2020;319
HL1001;Smart TV 50' 4K;3;3700;11100;São Paulo;9/16/2020;483
HL1001;Smart TV 50' 4K;5;3700;18500;Salvador;9/16/2020;320
HL1001;Smart TV 50' 4K;1;3700;3700;São Paulo;9/16/2020;653
HL1001;Smart TV 50' 4K;2;3700;7400;Fortaleza;9/16/2020;407
HL1001;Smart TV 50' 4K;1;3700;3700;Curitiba;9/17/2020;820
